real, imag
efb7bc, fb07e7
fdc06a, 175159
1fa2b9, 0a868b
f938f2, 0e95c6
126055, e9b065
f22d6e, 0e9040
fa722c, ef7ab0
1e7b28, ded336
10926d, 079ca9
061d0a, 0cbbc2
ff8f9e, fcd8cd
0470d8, f26f86
ff5064, 09ae63
0a1e1d, f6645b
f4caf0, f81bf6
044c7b, f3a814
08dec2, 01d6c5
f72a19, 138420
151336, 07e1de
f9c7aa, 13667f
d40a5c, 0e5463
0f7bc0, 095660
f94a2d, eff526
fd2ccb, 038c8b
1123f3, e95ae9
ff1248, 1bb6fb
ec6c36, 00c443
f07c10, f5e47d
fd2361, 0ea404
111ea8, fff81e
fe25e7, 023ed7
fbeedb, 0a0a48
2183e1, fa5fb3
f3e44c, eefabd
03d908, f429a3
09a939, f57a44
fae94c, 069893
25eed2, fa5a01
10aab3, 1fe680
e875f4, fc56fb
0634f2, f9ea27
fb9e9a, 04b159
0c06f4, fc143e
19f467, f4743d
04a4fa, 0d7694
ef29ed, 027af0
ff7c4f, fa95f7
009728, fd3301
ff374b, 0088c1
fb468d, fffba8
080fc2, eb941b
f77b5e, 040693
fb3e70, 045b2c
01b1cf, 074e8f
fb3bc3, 0d3da5
f45d97, f4a412
14d299, 06a67e
fc8b52, 07bc40
022961, 00d23a
04b0b3, ff0fbf
f47363, 06b8cc
1f20d2, efdd09
0ad893, f7f1a0
090137, fa8f63
00fcb0, ecfd87
f13af9, fe0d18
019f4b, f7ecc6
1d79eb, 0b5626
09ebf0, 03cf01
1b5bb2, eeab09
01adfb, 03d701
fa4963, fc7955
0342d6, eb4177
045e89, 0abf37
ff1cde, 058694
f56763, 0e9d2c
03c881, f3abb3
02001b, 0f8c41
00f1fb, fcac5e
0f08b6, 18a620
159ef3, d50c9b
d966ed, 154674
f9e9f3, f138af
0a8742, 18d3bc
0127dc, ff9f32
fe24fc, fb8297
efda1c, 024994
fa9de4, 0d8ad8
019652, 09f593
ed41f4, 138137
eb1c16, ef9827
fb15c6, ff8bd2
0c171c, 033dd9
fdea2b, 04ab51
194d93, ff3464
009feb, fb842e
124e03, 01c318
fcd4b9, 1fb615
188de0, 09438d
025f0a, 1aecff
f794af, 03fed1
11ec88, fda5d9
0c495c, e6c218
020d66, 0d2f40
f00efc, f87fd2
f9c9a4, f878e3
db80b9, f87c04
f339fe, 00e1ed
e82163, 01b1c0
1611db, f8e78a
f6276b, 02e330
041a14, f21fcb
db923f, 0d6b18
1a60d4, 189a27
ef1192, 22625d
0835de, f8c801
e42311, 065b8a
0e58a4, e4a77a
0346b7, fbe071
f21fd0, 0f4bbd
1c3385, fa99b3
f95653, f9c0ff
f2a534, fca44d
224816, fc2d85
102fdb, 027975
01732f, 08f2cc
10a366, 11a3fe
f21fc9, fc5d9e
10d9a5, fecc30
f0112c, eaf38e
f0ae30, f3b067
e9255c, f48177
04f3d7, 146da0
f5871d, 10da1b
1273cd, 0110bb
e7da63, 189f2a
fa5ab4, fd7960
0519d4, fead8d
ed7495, f905c1
01bd74, 025789
0e7afc, e6c963
08d151, 0d965c
dde23f, 0324d6
0176c0, 15656f
07deb7, f6bb96
1c6684, eb699e
117a1f, fbb024
19af8b, edf1d0
ea42bd, 0ea6e9
fe3f27, ea1d13
12804b, 0e7930
fad2c9, 00f33b
f631f3, 04f9d1
034a12, f4a4ba
165cad, fc0fc7
069879, 0a4e1a
ff123b, 0609bc
00f1c8, 06f526
f78d1e, 099ac7
065c4e, ff8551
0a67b5, f7fec1
fafa53, 0ff72d
ee6f9a, 0545af
14d05e, 0a42c4
f4c44b, 04ae1d
ff1386, f48b0a
fc1e6d, f940c6
13a1e1, fee1c3
1b092c, 00c3d1
04b00f, 146622
f0d9e3, 108483
191c0d, 069c7d
fe29a5, 06aff2
090d4a, f95a61
fbf2c1, 07ad66
008167, 10215a
fd3b24, fa112d
ed10c1, f69771
10b076, ef4180
f9965a, 00c0a5
fccb40, fff088
f578c4, f81a24
06f2a7, 03d86e
05ce9e, fb7b9b
f6276b, 0c775d
f50ab8, 06083a
f56364, f5fcbc
094d9f, 057f01
1a4bff, 0b3f6b
039476, fd182e
112959, fe16ce
014c2d, 2409f0
00be90, e7d663
f7dca8, 031207
f2a7a9, f9cbe3
14a6fe, 0148e4
feb4b3, fea80d
108b66, ee3b79
03ff5b, 06e289
106c97, f836a6
013630, 049518
0b3776, fa2ff7
f7b96f, fbd47d
002c3c, 09796a
0239cc, 01c403
ff98c8, ea3766
fbf68d, 0807bb
0f1887, ff3cea
08cc32, ffbbfe
0716e2, f902b4
0d8055, 16d91c
0346ff, e72bca
fb435f, 039612
f56ab0, f28f56
f2c2ac, f87d20
01b7d0, 04aa3b
104188, 039c96
09035e, 009e9c
0249a7, ee8e5e
f10adf, f57527
0f3fa8, 1356e2
06b504, fb8f77
07852c, f94e44
00f068, 0a46e0
ec5622, 0279d0
11e756, 003d08
0e3a53, ff24ef
f82d42, 0cfd0b
0c81e4, f6cda7
04b4b8, eac65b
d8c749, 19dd5d
f78ca6, f85eeb
e8f7a9, 006ecc
0256da, 11fc92
007aa3, f9fb86
06135a, 1a758a
e9c3cf, 03a59d
e0f9f0, 03fc7d
03fba0, f9282c
02c5a4, f24704
0fd51d, f60c6d
053274, e89b56
0884f6, f3d30a
f184f6, 0006f8
02d77d, fbed06
eb9861, ffad56
138114, 04ccff
02ad24, f55a04
0c7cfe, eda189
fda97e, 03bc71
ec9e51, f6ca06
036592, 073974
0a68ef, 05db4f
f5dfda, f39a33
0863a9, 08c88d
088546, 0d91eb
f7601b, f584f3
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
fc4d3d, dcf9dc
06177f, f690cb
fee68b, 03ebe8
f5e549, 0fba87
f6694d, 07918a
03d510, f9211d
ea6fbe, f55367
eed81f, f045e0
e7be71, f9cee9
e30a70, 0914dc
f8f6fe, efa3a6
02c6ad, fb053e
0460f1, fb8fd2
0fdcca, fee80b
f849b0, 118b6b
0e5297, eb3247
f83407, e26b0a
fc3634, 05a0a3
01757c, ef7d91
0aaaef, ed2f77
14afb9, 161db8
0e30b4, 217491
fc25e1, f121fb
0eeab2, ec0acd
ee1066, 1207df
012954, fb7de5
04ec32, 0de9ce
f694a3, f9af47
fe084b, f8a916
12663c, fd6d47
001bfc, fef859
0e1940, 0ae12f
04d6a7, f30a55
19fc42, 0c24bc
fe5829, 0b8915
04b9b2, 09ac0e
054f55, 0db8e0
005e64, 0595ea
0588ea, f5d601
fec876, fbc733
0c2921, 1d108b
235e4c, 0aca9e
00599b, f495c5
09d486, 04483b
036fcf, facf60
e4e01d, f3bd49
fbf4ae, f69c62
20d383, e70a15
023c39, ed6d9b
0914f4, e298f0
049ddf, fbde12
f3aca0, 162cf9
ed3a33, f76dec
08a74f, 0297d9
0587e6, 0383a1
10c643, 0b66d1
ef9450, 013bdc
003865, 0227c5
04948b, 03a7fb
f605fc, ff608b
e81620, 03ff20
042af8, ef8ca4
064099, effe7e
f379db, ff5cb9
0aca2c, eb0416
08a62d, e32b7d
fe8956, 01e327
09327c, fb406b
f93df6, fb6e09
15010f, fc73de
1bc780, f8606c
f5cdbb, f51a0e
00c4c5, f0207a
e8e260, f811df
043aba, 154b04
02280c, f6927e
05ec1b, f5fab5
0ae497, 0eb9b1
0545e9, e01f14
0f16e4, 137567
e685dd, e59520
f15ab7, 021dc3
f3cad5, fc8aec
009251, 008977
f8edd5, 0c13bb
ff15bc, 08a32e
ff02e5, 088c07
0110e2, 1410d7
1742ed, 01e735
078535, f84ab4
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
063024, 01c276
e40896, e1866a
0a96b7, 170425
01d593, 08decd
0205b6, f661ca
fcd370, f3d05e
ea60d3, 0cae4f
01d6a8, 0bd6ac
eea729, fabd4c
fcd909, f77871
fad850, f1c431
00c9e2, 0d5e20
012bfc, e93fbe
f5b700, 05ca5d
ff1971, 0136bf
0afe17, f77330
051742, 03e905
101e7d, 03e611
f27d1f, 09d02a
fb03a3, f35bf4
0a1b16, f87244
eb26a0, ebc146
013d80, fe50c1
0c6afe, 0235f6
0d9b3b, 09d161
efb5bc, f45700
0ddf52, ffcfe5
007ba2, f24e2e
f3a016, fd7fd0
0c7f12, 022dbb
03d6aa, 0ffb4c
f208a9, f9e3f0
f98bce, 17c7d1
feb74e, ee42ba
1ad529, f42d07
fab97b, f92d13
e40207, 03080e
ef7acc, ed8d9e
105c55, 074d9e
fc2696, fb68a7
0740db, eef97f
f45de0, fcf9d9
f7f125, 010fc4
184beb, 0ae7f8
044685, fccace
ff4d98, 151a60
faf630, f69eaa
08cf28, ea5eeb
06e382, fc6f20
e752ba, f577d7
0f5b2e, 0e3241
f439f8, 0a0c0b
045277, 04c3a5
fa989c, 029b36
11944f, 00fefc
fd02f0, 09da21
0ef102, f7957b
095555, 260ae5
e8d38c, f4d3e7
07a3c7, fb7ee3
e888cb, 137228
064f73, ff4052
fbb4ff, fd31ba
017097, 137f7f
0fda18, fdc53c
0d42f5, 0ad1f5
05c8c1, ff2807
039700, fea382
fc831b, f8e329
f3d387, ec94f3
dea4f1, 01a970
0d95e1, 03eb14
f85de0, f96c26
fac9c8, ea3c3f
101dff, 114e64
0c401d, f0cf55
fb81cc, 08587b
0cf850, 123116
f725e7, 192d10
f7139e, 0274ff
0ed7c1, fb0781
024d7e, 12f63e
08a85a, 16f999
f70d3a, 08d6fc
01bd24, 12ffc3
f460fa, 03b212
0d792a, 057f3b
02c608, 0d3412
f1d927, 057255
0e6c11, 0ab478
f9dc5c, 01d7da
0305eb, ef68cd
0ebb2f, 00b958
16f9fd, fe52c1
1278ef, 03546e
f25f03, 03cdaa
ed9c70, f875e4
0d4318, f342e3
09145d, f7647e
2b6c97, fbe683
0e49c9, 05fc77
f6cea2, f5526e
f571f4, 046d2e
166775, 11d3ec
f30579, 0ecdce
17d184, fd5e6d
f34bca, fb42cf
fa29f7, ff141a
f9648f, 0a21c0
113252, 040e6f
e59c23, fd374c
145c0c, fea70e
144674, 0a5d21
0979c2, 0400f9
f1da09, 0dc230
1260e5, f8aed1
f41366, 1115d6
0980bd, f5dc65
00e014, 05505c
09db56, e1f795
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
f5a7c9, f1a56e
0435e2, f6f57c
0ae2ec, ff6033
edd3d0, 0ef871
11b18f, ebedfb
e4ee6d, 07fbe4
f0f2d3, 077375
fc00d9, f4ff8c
ffc904, fbd7a4
f72ef2, f9fba2
fabb20, 0d7e6f
f0b3ba, 031211
fc0148, eaeec0
f1eacc, 124fa4
0c1ed9, 05338a
0215cd, f59779
0a5bd2, 048d67
fc3e63, 000d08
094732, 0907c2
0122d9, 031bd2
ff3437, f7b253
ef78d4, fd4ed5
0a9b90, 04a8b3
ff6d8c, 034a00
061d9c, 09e2aa
fae8fc, fb7a02
f4acf4, 0fe112
016d5e, 12412e
f5ad68, 0db289
1d32f3, fdadcd
f5fe4b, faf1bc
f08f1a, f5135a
02ada0, 14a822
e9a447, 071dc4
00c068, f74b79
f0dce7, e6ed61
f8758c, 090211
0bcf2e, 0638aa
fbd09a, f9a613
0e239b, e227d2
0bd114, 0558da
fe5f03, 04d8f3
f6473a, 047c94
f1c5d5, fbaeb7
00c29e, 051da0
037784, 0cdbcf
08f106, 0cfb8c
0cf170, 0cbd09
e9a102, f0c49e
fd6378, 1e9210
071f14, 00b02c
fc678d, faaddb
0ca138, fab2f6
190361, 0f4d2e
faa369, ff8fae
fe0dea, 0108b3
f737e8, 1b27e6
06fed0, 073ad7
182b6b, 086018
08f2a6, 085cdd
f9d39a, fde520
04d2b6, 21cc2a
ecd7f1, fce2a2
05a8ff, e87beb
07d6c7, f60dbe
ff20c1, f5560a
f71093, 0e847e
f739d2, 1445cf
fa3476, 119d84
0846d9, 0e1231
01d273, 06f110
f5739e, 01c420
09b4c2, e8aebd
107117, 089627
fd13ae, f79645
0900e4, fa19c2
061ea5, f75c9c
f2892d, fa46d3
042f4a, fcf956
e553c6, 05d2b2
fb073b, 0b8e46
fa4423, 0cf491
10f3ba, f458d1
fa0bdd, faf42f
fbe5f4, 040776
def2ab, f6112c
01cb25, 15617b
e76fc7, f2f815
e2fb21, 0b17fe
093e03, e3ea7b
fecacf, f443ae
facfd0, 0ecec2
012e8e, f96da9
1a2086, f6c4fe
0f2d6e, f865fb
0aea58, 14b255
0fa92a, f25990
e71a0a, 14aa98
11ef31, f57f19
f79161, 1856e1
fe09bc, f4a985
0c3e38, ea4bda
f13856, f8913b
144c17, f866f6
f77520, 09bb97
fc5f3c, f2cee4
054cff, 11b954
f8554a, 08ad5d
06d741, fcf0d2
057895, 154d3a
119969, 09d339
fbfb95, 0036eb
091642, 0d3863
255e25, 070844
072646, 085356
0375de, fbeefa
170ef2, 01ffbd
02d7a9, f68b06
f528fc, f5edc7
ee4904, 135600
e99711, ebe6d7
ffa16c, f02bde
eea9e4, e3eefd
f8dc30, fd4681
fbb6e2, 0135c5
fc255e, f81195
fb0cfa, 02d00a
f8a815, f7798b
065e68, e84aef
e0dff1, 00e26c
1d4287, 02d062
e1955a, f93dec
f964d9, 06e256
250a10, 0ec998
10e0f9, 11d581
05a8b2, f9f285
fde12c, fbe87b
edf3b9, fc911f
f5f32a, f188b9
fe4629, fa4344
0c4ec2, efa20b
06acfe, 00c579
ef1f9f, 082ace
fbc228, ff6f30
e54533, f093ec
08a23a, f3ecf5
f99558, fdbc23
fbed88, 04d615
f9c703, 093954
f429fe, 053461
f52eed, 05b6f7
02cbc9, ff43de
080a78, 0fad1f
156505, 08c027
ebd342, 064ae1
09afd1, fdb9db
ff062e, 01a82c
025608, 056757
0cb6cf, 080c59
0a30be, 0d789b
08da31, f349b7
f9012b, f5657f
f6005d, fe6e8a
fda49a, 01b7e4
050e24, 036a69
06c3a3, 04d0c8
182e07, 0a4de7
f89c3e, fdb4c7
07f109, fbb79b
f52bb5, e835fb
eb5e3e, ef8943
01568e, 0294e7
049f89, ec76ae
fec037, 050ef5
09338c, f517ad
f2edb2, f7ef83
f62b6c, fdff18
020a19, f875ab
0ccab5, 0e5cde
f7ccb6, 026d7c
03fa10, 01c3a2
eb44f0, e6518b
1b8102, f43f0b
f1ff6e, 0a6f81
03ca6b, 10745c
060beb, db0674
0ab978, 08e2d6
06852e, ffb174
1586aa, fc409f
fbe4d7, 010c62
fbdfbd, 04c4a0
e44e8d, 138bf5
f96b5e, 031a9b
0273e7, f33596
137235, 0b43c9
ed3aa5, 013b3c
f0b01d, 041b7b
095648, fd0898
015cea, f4dbbc
ff6ce5, ed2a3e
f887da, 0da603
f40505, 0cab35
07d4dc, fceb7c
0269eb, 0c3d78
022a31, ee2285
0d8a07, 059719
1841f4, f0d5fe
f552d5, 0b8936
ee2cf6, fbd59e
ed2ebb, fc5a85
ee9570, ecba7c
074c38, f3e467
f90415, 0465c2
ffc619, defceb
03dce5, e4128c
007f43, 0ba477
fa7ad2, 090080
fa0304, 0340b2
00044b, fc150c
efb3b0, fa7fda
0a786f, 0c7ae8
fefc77, ec68ee
fbde34, 022d2d
f89c93, f07771
fc92ab, 12f658
0190a7, 12a3ad
08acf8, f83af7
e4f60b, d72427
08b23f, 0d3d3d
f7c8cf, 0da60c
027a21, fb7795
07a4f2, 0d08b9
00476f, 09c5f2
011456, 0d2a66
e2e596, f3fbf8
0854f9, 16307a
022c84, 0bd4ea
018f28, 059ff2
18a76a, 0deb0f
f8b89d, f5dbd5
f82a15, fa31b1
f3e1f5, fe7cff
016806, 0df09d
e2085b, ff7fd4
01ea27, fea927
061c70, f63147
085f17, 030bd8
e883f8, f8be97
f27f42, 006e12
0abcf8, 0d1298
0600d8, 0555ae
0e74c9, f453f8
10a425, fe40f8
f12747, 1c4a60
efa2a9, 087137
ec7014, 08411c
f44423, 03feb0
055dc0, faea00
02f1d8, 070705
052288, 0cd76f
fbfce1, f415f3
fea06d, 0fadca
f69b46, 21ce71
f6420c, fe46dd
0a1587, 07b807
067ae4, fa0a07
f60626, 04e3e7
00bb23, ee015e
fc3baa, f958ee
ff58de, 0a1c8a
fd9c4d, f8f0dc
f6705a, 121c16
017c7e, fcebe1
ff708c, 0c02d7
060cec, 0bacaa
ec75fc, 124b82
004fe4, 01446c
158ec9, f93de6
0cc253, 0b69cb
03eb59, 096fc3
045a31, 0502e8
f706b9, 05c93e
033779, ff3f4c
ffe923, ffdd78
f25dc3, fef9fd
004d23, 001e63
fcf39b, 05ca32
e52e00, 0468a6
0c5528, f1f51f
f3a161, 0be2f1
e8f2f0, facc84
01b111, 0a1994
1e4f6e, edbec7
ee29d3, f58e07
0450be, fa5075
eda873, fec196
e903d4, 038ab3
f5818d, edaa7a
ecb97f, 128713
0792b5, f9b4db
05078a, f659f0
fe42ef, 0e6f71
05efb9, fdd240
fe15f3, 034f56
1315a8, 0e631e
f7dbca, 0d3426
08e3a8, 09ef8e
f9d2b4, fe9da7
f20314, ebcf07
05b382, 1e210e
fe2639, fa6fa6
f17148, 13afdf
1edbf3, fa8b49
07b782, edd18a
08ee9d, 0f1c87
045d6a, f82b28
1aabe4, 017a53
f44127, 09f08a
276291, 0135ec
157bf1, 0b877a
1ebab3, f5963b
017053, f4e764
f2b6fc, 0d2b44
ef207d, 0e8a9b
efef60, 0bb0dd
0f3706, f38e23
04e41c, 0bdf17
f4e86b, fbe978
f3e567, 094411
01e9e3, ec7006
0f4831, f57a86
ff529e, fb51cc
0fe74a, e8e9fc
02cbdb, 103f19
fce66b, f69dd0
edc6dc, dffb15
02a57e, fb69bc
1b8e45, 0820c4
1d080e, 075c7a
fdce60, 009c38
fd858d, 0ae9b0
02a41d, 0e0931
0031f2, f2114b
034645, ee73dc
f6ab24, f963cd
f5cae2, 0db5a2
f999ce, eb5065
f85d8a, 0c35ae
0fb5f5, ed33cd
050483, 2a6b6f
147ce8, 0bfc13
03ac8e, 05b0ce
f22d69, 08b101
083078, fa585c
f0e120, 0e7577
f77e0b, 09bd1e
efb8bf, 030a00
fe91d0, 1304a2
07d5bd, 127ff0
03b26c, e677ee
fe63de, fb1430
f26b83, 021ad5
1bf30e, f6884c
fd6bc2, e33cc3
fe8c21, 07d730
f8472f, fa9e04
0a0dc0, 026578
f3120a, 05eb1f
ec777d, 0891a2
f5aafa, 112bd7
10409b, f41c74
10b52c, f79944
f5ef6b, f941ac
0d5ae0, 0910c5
019a1a, 0a7c20
f210c0, f7cfc6
04e11e, 096ae9
fe25dc, 0b472e
ee7dcd, 06f48c
1325fc, 08a73a
ff7fc9, fb38f0
12484a, 0af617
e5f700, f9104c
08dfcd, 076cd0
fe86b5, 16c52c
05e522, 077033
013473, f00e10
018c31, 113c91
f05d51, 0266fb
fd3216, 0293fa
012d66, 1153aa
f23bfe, ebc4ca
fad5f4, f7c2e5
002937, d957ee
fe591c, d863b9
fcf18f, 0d85e1
0d9677, e8f17c
07dbc9, 03ab84
f91e24, f34092
18a5bd, 0dfb9a
059fe9, 0d0d22
05e1ef, e2f1a7
fa1fa0, 11813c
f28aea, 118268
0968fb, fd398b
fdfd60, 03f3b4
0a393b, 089196
1cba71, 189c87
002ae0, 02782f
001285, fae399
0e1bf3, 0e8b1e
fbd9cb, e6c441
11125d, dbce29
059327, e4f248
f729e5, 05f971
13e0b8, 0d01c5
13b5d6, ee39f3
efa01d, fb547b
f2a2ae, 0f3917
e9b74d, efce82
017307, 0b8dfc
0cf83a, fb95c3
004640, 068c27
0910f4, fff8da
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
fdb61a, 04a154
09b448, 0e8779
079ad0, ff7cb4
fde569, eede2e
e740e4, fd3f53
f54823, f386b0
ee0cfd, 0f0b9b
db6f1b, e7f8d1
ff8dc5, 0181bf
0d6086, 08ad19
e627f0, 0fd0e9
fb781c, fa93eb
19d767, 0d633d
fde78e, e6d829
0345b5, ebc5ec
033a02, 0e411d
06a8d8, 0759ab
f937f5, f074f7
017d7f, f22e0f
f85b3d, 040117
f5d29c, 05d292
fe3158, f02bd6
0abae8, 0b6bfc
0bb817, 0586fd
028ea6, 042ccd
1589fa, 10de4f
091a9f, 02afe9
ff090b, 0fd993
f784f6, 0cf2d4
ff1d11, ecdee7
0b644a, 093e80
f73540, 118957
1c5b94, f6ff34
04609a, 048b2d
f88be1, 0322d9
16a83b, f28b88
ec91af, f74c7a
0f061d, 1b032a
e3af62, f32de0
f51b09, 00a1de
f0bfcf, 0d776f
02ce3f, 10fdb6
e4744d, 0e5963
fbb48c, 14d072
19ba4f, f6c6e8
0b6b88, 056821
08a86a, e73c44
16d43f, fb0bb9
f12b35, ff0b72
0151ee, ef479a
fef398, fad72c
0adfc8, f5e859
06dbfe, 0fb1d9
f6f580, fb2f23
11a39f, eb9e3f
087c71, 070694
f21334, f4e6ec
fc29a5, 00a502
f975cc, f5f37e
ffb825, f9700c
0419c3, 07f4f1
102cf7, 11faad
ed397c, 008a87
f572f6, 046c4f
e7114a, eedd2b
00db06, 060a18
06adc1, f49c56
fe7b77, e91a97
036773, 2263b7
1c21fc, ffc37c
08d834, f77f39
ec0d3f, ed20d0
fd0b6e, fa1d42
fc284c, 19dc9c
169f58, 067b26
00f0c6, 1811e1
ffe998, 04d976
11aca8, f25ed1
ea8504, 06a49d
ff327f, fff4cc
186260, 01d1dd
0a8d9c, 1763fa
e8d221, f9b811
efea26, 038925
f23051, 05c65e
2731d0, 09ad59
ff8fb2, 0d2506
f31efc, 0ff9bd
f94e15, fc9a3d
d4e46c, fddc22
fbdb57, fcd014
0ea36a, 032ef9
ecb2ea, f1927a
eca022, 08cf8d
fef4c9, f64e2e
f5dc90, 0e4bde
fb83dc, 23aa52
f57b8b, 0050b8
fa120a, fe7100
f5c774, 0e0d88
ea34af, ffdd7d
fd6135, 0bc114
130f26, fee62c
0487e7, 091928
f9c67f, fdc954
1a6907, 069f00
ef6cd6, f2dbe7
ff2349, 122874
f47989, 0dd081
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
06facb, f4f579
f8e6ab, 00d8dd
130919, 226a2c
ff72b4, 08b1fb
e8ce59, 05d97b
15993b, 04bf5d
17da29, f58302
fdd787, f7d0ca
0507a3, 00c0e6
fc3022, fda417
ef7587, e85737
eff45b, 06c48a
09e0f4, f05dd6
0e97da, 02572b
0df8ef, 18026f
f3b4e6, fa1327
05e2ac, 054873
014d86, 1ca5ca
fd5637, f82426
ffd745, f24835
f9f2af, 00584a
055197, 0371c1
fc41c9, f5de7e
12347c, ff8d52
0da586, fd7de7
0ec3f2, fa50e9
140209, 04e809
feeb22, eb11e7
0bacff, f4e1bb
f9eeef, 1ba9f5
fd7086, fd92a8
179d98, ff8748
e61f22, fc1901
0224fb, fec56c
feb84c, f5b3ea
13544c, 0fd8d8
f6eed8, 07569e
10c1dd, 10e05a
05dba2, fd61c5
06a5f6, f01aca
f420b2, faab36
0144f9, 07f758
de2a0a, 101caf
f39b53, 07be5b
fe4d87, 12f315
f600fa, f19b2e
051960, 08b119
fd83c7, 08a689
057687, 0c317e
d509ce, 01368b
ee0932, ef6015
ea2975, 07a130
01f031, e63f5f
065d56, 148466
03abe3, 01d48f
fe8423, fdd125
f31240, 061554
ef6ab5, ffc056
ed791f, fc168a
179085, f02866
dffe3c, ea4270
09e3ce, ffb334
fcad36, f67ebd
00ff54, e12455
0e7ff8, fc7be0
075a24, 02e42b
038818, 098eff
034a37, fe0bc5
071047, f72beb
f6c787, 11435c
f9f364, f5b511
e4f489, 1f64f8
f8f26b, fcf1ff
13cf66, 07cd7f
fe7c96, 0135de
f79298, f6b246
fd8579, f2b550
e7544c, 0939b7
102fa0, f7c688
fb2cd5, f2f5a4
0e25c0, fccb66
08141d, 27a587
044960, e40229
0008e0, 0bfe94
0f0b81, ed53e6
fb99b3, 03e319
f834d1, 069bc5
feb12b, 0b0578
01c0f8, f4d5a5
044f60, faf49e
fed813, 03ed83
054fbf, fda301
017e5a, 0e0a0f
fa71f2, 08c4cc
fbc8cc, f668a9
f92ef4, ffb1fa
f9e116, 069bd0
05048c, 02e971
081f2e, fec224
14eeb9, f9127c
f592d9, 08843d
fa245f, 151d7a
f861fc, 00a731
1b00b3, 012dd0
142beb, 0cccf6
f5c541, fd26f6
e98db6, 14eebb
0b54ce, f2510f
fcaaeb, fb6116
ff1bb7, 0514c1
10bc01, 171613
02ce0a, 106510
03891f, e83088
ffa6eb, f57c19
fb4778, 12c3b5
f58ab1, 08c5d3
0d3a4a, f08b64
e79a13, f46bdb
0227a5, f7231c
071dd8, fc19a7
fe1b45, f66ed5
f88a9f, f1f988
0dba48, fb6f66
f73a6c, ff7700
f1f775, f5de6d
0922cc, 001475
01037e, ec60d5
f91a5a, fe6cfc
f562ca, ed93e0
0d7c6b, fc24f5
04e071, fda629
efd186, fc4577
feface, 0c250e
f8e247, 014baf
05c523, 168da5
f40f15, 01576f
0443e5, 11db07
04bfc1, f989d4
f2d9a1, 02dcf1
ed1b9c, 032182
f6d524, 049a99
0d0e0f, f1b66b
16a09f, ec10a6
f8ef2d, 015f33
eaa6fc, ef07ef
08e009, f137df
06b077, 0b97c6
1039a4, f68360
fe75ae, 072840
0234d8, df8b39
129c26, f065e9
ec4a5b, 0b0f0d
f8291f, 0fc7d9
f50c09, 06ab56
f17d9c, fc95f0
06d9b5, 029230
f3f5dd, e90644
0651e2, ff7f15
08785b, f8d8a7
08630f, f82628
f2f5f1, 0e0b6f
087ce2, 037152
f11066, 035530
08d632, ed264d
ff4d6f, 08d70b
e99bfc, 047f99
0188f0, 05c183
0de95d, 034ceb
f4673e, fe8c0d
ef023a, 082b64
eaa616, 0166d1
007cf9, fbbe87
0a0ddc, fbeea7
01f946, e266d6
061a61, fa7387
10e560, 174a70
025b76, 0c8d18
f99cc7, fc425c
fbeaa7, f509e2
ff31d4, fe382a
f5ae12, e3c0b9
0bfd97, 149f0f
